Title,Link,Status,Start_date,Deadline,Pertinence,Matching Word(s)
BlueLightS - 2nd Call for Blue Challenges in European Schools,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/11043?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,21 May 2025,25 September 2025,No,
Networking Support Call (NSC2025) - Translational aspects of Personalised Medicine,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10801?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,29 September 2025,No,
GUARDIANS Co-Creation Open Call,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10982?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,15 July 2025,No,
Call for application to participate in the EIT Culture & Creativity Incubation Programmes in Architecture and Cultural Heritage 2025,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/11003?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,11 July 2025,Yes,incubation
"Call for application for start-ups, scale-ups and SMEs to participate in the EIT Culture & Creativity Acceleration and Post-Acceleration Programmes 2025","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/11002?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,11 July 2025,Yes,acceleration
P2R Second Call for Regions and Communities,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10882?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,20 August 2025,No,
Code Week Appel à Projets 2025,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10927?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,15 July 2025,No,
Rolling out the ERA Policy Agenda results,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-06-ERA-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,18 September 2025,No,
Research and innovation to provide evidence that support reforms of research assessment,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-06-ERA-03?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,18 September 2025,No,
Enable sustained coordination and guidance at the European level on institutional non-profit open access publishing,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-06-ERA-02?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,18 September 2025,No,
Strengthening of the European Science for Policy Ecosystem,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-06-ERA-06?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,18 September 2025,No,
Investigating and addressing career barriers faced by underrepresented and marginalised researchers,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-06-ERA-04?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,18 September 2025,No,
Programme-level collaboration,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-06-ERA-05?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,18 September 2025,No,
Science comes to town 2027,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-06-ERA-07?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,18 September 2025,No,
Co-funded European partnership for Resilient Cultural Heritage,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-03-HERITAGE-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
"Open strategic autonomy, economic and research security in EU foreign policy","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-04?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Tackling gender-based violence in different social and economic spheres,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Independence of the judiciary as an aspect of rule of law compliance,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-11?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Innovative approaches to intangible cultural heritage for societal resilience,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-02-HERITAGE-02-two-stage?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Gender differences in career trajectories of parents and their implications for gender equality and family well-being,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-02-TRANSFO-04-two-stage?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Business and consumer surveys - FPA,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/BCS-2025-FPA?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,24 September 2025,No,
Business and consumer surveys - SGA,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/BCS-2025-SGA?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,24 September 2025,No,
Fostering the consolidation of European science diplomacy,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-02?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Evolution of culture in a virtualising world,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-HERITAGE-05?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=7&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Fighting against disinformation while ensuring the right to freedom of expression,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-09?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Intergenerational fairness in the context of demographic change in the EU,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-10?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Evaluation and use of evidence in education policy and practice,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-06?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Preparing the EU for future enlargement: challenges and opportunities,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-03?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
A European Collaborative Cloud for Cultural Heritage – Innovative use cases,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-HERITAGE-03?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Historical and regional analyses of industrial transitions and their lessons for ensuring a fair green transition,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-02?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Migration and climate change: building resilience and enhancing sustainability,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-11?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
"Improving mental health outcomes for people in education, training and work","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-08?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
"Working time reduction: barriers, challenges, benefits and policy implications","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-03?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
"Countering and preventing radicalisation, extremism, hate speech and polarisation","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-05?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Impact of the learning environment and the use of digital tools in everyday life on key skills and competence development,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-07?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
"Good practices for increased autonomy of persons with disabilities, including physical, mental, intellectual and sensory disabilities","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-09?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
"Bridging historical past and future potential through conservation, preservation, and adaptive use of Europe’s contentious and dissonant heritage","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-HERITAGE-08?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
The role of civic and citizenship education for strengthening civic and democratic participation and support for common European values,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-10?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Economic inequalities and their impact on democracy,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-08?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Advisory support and network to counter disinformation and foreign information manipulation and interference (FIMI),"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Europe as a global powerhouse of design for sustainable competitiveness,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-HERITAGE-06?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Leveraging artificial intelligence for creativity-driven innovation,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-HERITAGE-04?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,Yes,artificial intelligence
Impacts of culture and the arts on health and well-being,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-HERITAGE-09?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
"The autocratic appeal: nature, drivers and strategies","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-07?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Community of democracy practitioners and researchers,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-12?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Cultural Strategies for Peace: culture and creativity as catalysts for conflict prevention and post-conflict reconciliation,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-HERITAGE-07?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Improving fairness in the economy through a better understanding of undeclared and underdeclared work,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-TRANSFO-05?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Towards a European research hub on contemporary antisemitism and Jewish life and culture,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2025-01-DEMOCRACY-06?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
MSCA4Ukraine Fellowships 2025,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MSCA-2025-MSCA4UA-01-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,15 May 2025,16 September 2025,No,
Implementing co-funded action plans for connected regional innovation valleys,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-EIE-2025-02-CONNECT-02?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,14 May 2025,15 October 2025,No,
Preparatory action for setting up joint programmes among innovation ecosystems actors,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-EIE-2025-02-CONNECT-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,14 May 2025,15 October 2025,No,
Implementing co-funded action plans for connected regional innovation valleys in widening countries,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-05-ACCESS-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,14 May 2025,15 October 2025,No,
"Funding for coding project to boost digital skills of young pupils, in particular girls, in the EU Code Week framework","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10924?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,13 May 2025,13 July 2025,No,
Skills for Tomorrow Training Programmes – Raw & Advanced Materials,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10961?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,13 May 2025,29 August 2025,No,
Game-changing innovations for European launch solutions,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/PPPA-2025-LAUNCHERS-INNOVATIONS?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,13 May 2025,07 October 2025,No,
Financial support for start-ups registered in Estonia for developing new cybersecurity tools or services (Cyber Accelerator),"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10941?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,12 May 2025,02 July 2027,No,
GRANT COMPETITION: Support for local coding initiatives within the framework of EU Code Week,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10925?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,08 May 2025,08 July 2025,No,
AIRISE Open Call 5,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/10944?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,08 May 2025,16 July 2025,No,
European Excellence Initiative (EEI),"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2025-01-ACCESS-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,08 May 2025,20 November 2025,No,
Survey preparation in the EU: Pest survey cards for 12 regulated pests,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EUBA-EFSA-2025-PLANTS-04?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,08 May 2025,15 July 2025,No,
Restoring Ocean and Waters in waterfront Cities and their Ports,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2025-03-OCEAN-05?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,07 May 2025,24 September 2025,No,
Digital technologies and energy transition in fisheries and/or aquaculture,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2025-03-OCEAN-03?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,07 May 2025,24 September 2025,No,
A toolbox for public authorities to address marine plastics and litter from river-to-ocean,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2025-03-OCEAN-02?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,07 May 2025,24 September 2025,No,
Restoring Ocean and Waters in Regions,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2025-03-OCEAN-04?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,07 May 2025,24 September 2025,No,
Restoring Ocean and Waters on Islands,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2025-03-OCEAN-06?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,07 May 2025,24 September 2025,No,
EU Digital Twin Ocean: Contribution to the EU DTO core infrastructure through applications for sustainable ocean management,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2025-03-OCEAN-08?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,07 May 2025,24 September 2025,No,
Blue Parks - Towards a coherent European network of strictly protected areas for restoring healthy and productive marine ecosystems,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2025-03-OCEAN-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,07 May 2025,24 September 2025,No,
Mission Lighthouses coordination and support activities,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2025-03-OCEAN-07?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,07 May 2025,24 September 2025,No,
Demonstration of battery energy storage systems in existing and new vessels via novel energy storage and ship design concepts (ZEWT Partnership),"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2025-04-D5-11?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,06 May 2025,04 September 2025,No,
"Optimal integrated onboard renewable energy solutions, by considering Wind-Assisted Propulsion Systems (ZEWT Partnership)","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2025-04-D5-15?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,06 May 2025,04 September 2025,No,
Innovative and advanced monitoring and modelling systems for revised air quality policies,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2025-01-ZEROPOLLUTION-01?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,06 May 2025,17 September 2025,No,
Making food systems more resilient to food safety risks through the deployment of technological solutions,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2025-02-FARM2FORK-03-two-stage?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,06 May 2025,04 September 2025,No,
Developing innovative phytosanitary measures for plant health - focus on systems approach for pest risk management,"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2025-02-FARM2FORK-05?isExactMatch=true&status=31094501,31094502&order=DESC&pageNumber=8&pageSize=50&sortBy=startDate",Open For Submission,06 May 2025,16 September 2025,No,
